name,sex,age,y2011,y2012,y2013,y2014
District of Columbia,1,51,3869,3818,3842,3950
District of Columbia,1,52,3677,3823,3845,3803
District of Columbia,1,53,3590,3642,3768,3814
District of Columbia,1,54,3622,3627,3705,3817
District of Columbia,1,55,3488,3573,3585,3660
District of Columbia,1,56,3440,3435,3588,3510
District of Columbia,1,57,3336,3397,3443,3563
District of Columbia,1,58,3239,3288,3381,3385
District of Columbia,1,59,3017,3261,3288,3359
District of Columbia,1,60,3015,2940,3179,3190
District of Columbia,1,61,2915,2965,2891,3110
District of Columbia,1,62,2846,2864,2906,2817
District of Columbia,1,63,2716,2837,2820,2873
District of Columbia,1,64,2785,2669,2788,2737
District of Columbia,1,65,2060,2677,2557,2634
District of Columbia,1,66,2080,1990,2568,2422
District of Columbia,1,67,1938,1957,1873,2439
District of Columbia,1,68,1949,1878,1881,1798
District of Columbia,1,69,1769,1865,1759,1793
District of Columbia,1,70,1540,1672,1778,1642
District of Columbia,1,71,1474,1470,1581,1672
District of Columbia,1,72,1382,1419,1402,1498
District of Columbia,1,73,1327,1315,1318,1309
District of Columbia,1,74,1141,1270,1232,1241
District of Columbia,1,75,1071,1081,1195,1151
District of Columbia,1,76,1058,1022,1020,1140
District of Columbia,1,77,900,1011,951,957
District of Columbia,1,78,897,845,940,874
District of Columbia,1,79,835,838,803,886
District of Columbia,1,80,752,775,762,718
District of Columbia,1,81,762,697,717,711
District of Columbia,1,82,714,731,657,676
District of Columbia,1,83,647,646,676,591
District of Columbia,1,84,630,604,614,638
District of Columbia,1,85,3181,3315,3398,3488
District of Columbia,1,999,291074,298011,305055,309881
District of Columbia,2,0,4330,4435,4519,4538
District of Columbia,2,1,3720,4244,4276,4351
District of Columbia,2,2,3275,3741,4209,4186
District of Columbia,2,3,3319,3315,3779,4199
District of Columbia,2,4,3080,3355,3342,3748
District of Columbia,2,5,2909,3074,3325,3293
District of Columbia,2,6,2773,2922,3119,3337
District of Columbia,2,7,2623,2782,2928,3087
District of Columbia,2,8,2545,2625,2808,2918
District of Columbia,2,9,2476,2578,2620,2813
District of Columbia,2,10,2459,2533,2577,2639
District of Columbia,2,11,2471,2497,2572,2606
District of Columbia,2,12,2402,2477,2515,2561
District of Columbia,2,13,2415,2450,2541,2533
District of Columbia,2,14,2473,2440,2445,2539
District of Columbia,2,15,2551,2495,2503,2541
District of Columbia,2,16,2701,2613,2517,2561
District of Columbia,2,17,2965,2869,2767,2694
District of Columbia,2,18,5438,5366,5246,5136
District of Columbia,2,19,6999,7100,7001,6924
District of Columbia,2,20,6168,6256,6326,6192
District of Columbia,2,21,5793,5353,5696,5716
District of Columbia,2,22,6425,5903,5599,6116
District of Columbia,2,23,7277,7119,6373,6280
District of Columbia,2,24,7840,7753,7630,6863
District of Columbia,2,25,8190,8143,8100,7996
District of Columbia,2,26,8322,8436,8458,8241
District of Columbia,2,27,7950,8595,8564,8596
District of Columbia,2,28,7967,8300,8723,8651
District of Columbia,2,29,7643,8030,8306,8632
District of Columbia,2,30,7163,7786,8030,8143
District of Columbia,2,31,6961,7230,7760,7865
District of Columbia,2,32,6153,6940,7168,7580
District of Columbia,2,33,5717,6125,6914,6955
District of Columbia,2,34,5392,5607,5986,6822
District of Columbia,2,35,4809,5311,5576,5887
District of Columbia,2,36,4667,4715,5251,5442
District of Columbia,2,37,4269,4637,4661,5150
District of Columbia,2,38,4194,4231,4598,4640
District of Columbia,2,39,4185,4194,4177,4521
District of Columbia,2,40,4255,4205,4141,4149
District of Columbia,2,41,4215,4239,4179,4120
District of Columbia,2,42,3762,4238,4229,4135
District of Columbia,2,43,3527,3829,4233,4182
District of Columbia,2,44,3631,3575,3899,4241
District of Columbia,2,45,3673,3638,3605,3907
District of Columbia,2,46,3851,3673,3683,3590
District of Columbia,2,47,3955,3877,3716,3699
District of Columbia,2,48,3805,3972,3882,3616
District of Columbia,2,49,3765,3835,4002,3819
District of Columbia,2,50,3761,3789,3875,4019
District of Columbia,2,51,3886,3812,3834,3894
District of Columbia,2,52,3788,3922,3806,3802
District of Columbia,2,53,3764,3809,3927,3819
District of Columbia,2,54,3856,3793,3820,3900
District of Columbia,2,55,3853,3888,3852,3874
District of Columbia,2,56,3919,3818,3866,3786
District of Columbia,2,57,3830,3909,3823,3812
District of Columbia,2,58,3646,3811,3923,3787
District of Columbia,2,59,3510,3678,3850,3878
District of Columbia,2,60,3464,3551,3610,3760
District of Columbia,2,61,3538,3473,3523,3587
District of Columbia,2,62,3494,3496,3414,3505
District of Columbia,2,63,3433,3484,3442,3381
District of Columbia,2,64,3363,3425,3457,3399
District of Columbia,2,65,2581,3302,3264,3333
District of Columbia,2,66,2504,2475,3198,3156
District of Columbia,2,67,2477,2438,2377,3089
District of Columbia,2,68,2474,2371,2359,2275
District of Columbia,2,69,2244,2393,2283,2293
District of Columbia,2,70,1972,2149,2296,2199
District of Columbia,2,71,1949,1885,2079,2206
District of Columbia,2,72,1773,1858,1824,1982
District of Columbia,2,73,1692,1711,1804,1747
District of Columbia,2,74,1595,1621,1615,1710
District of Columbia,2,75,1554,1536,1590,1566
District of Columbia,2,76,1479,1482,1496,1504
District of Columbia,2,77,1400,1410,1408,1421
District of Columbia,2,78,1377,1335,1328,1363
District of Columbia,2,79,1288,1325,1292,1264
District of Columbia,2,80,1246,1251,1287,1235
District of Columbia,2,81,1284,1147,1151,1208
District of Columbia,2,82,1243,1222,1087,1122
District of Columbia,2,83,1150,1184,1168,1028
District of Columbia,2,84,1072,1029,1086,1060
District of Columbia,2,85,7440,7540,7651,7715
District of Columbia,2,999,326347,333978,340739,345629
Florida,0,0,213792,214764,213888,215254
Florida,0,1,211576,214873,215857,214944
Florida,0,2,210542,213438,216716,217766
Florida,0,3,219186,212358,215337,218654
Florida,0,4,220827,221542,214222,217731
Florida,0,5,219116,223355,224084,217220
Florida,0,6,217440,221535,226040,227018
Florida,0,7,214812,219881,224025,229167
Florida,0,8,215019,216703,222503,227040
Florida,0,9,216508,217381,218405,225667
Florida,0,10,223802,218941,219929,220691
Florida,0,11,228957,226324,221306,222958
Florida,0,12,226380,231636,229173,224468
Florida,0,13,227399,228983,234399,232519
Florida,0,14,228796,230177,231520,237438
Florida,0,15,231494,231325,232687,234616
Florida,0,16,237448,233985,234141,234243
Florida,0,17,242985,239673,237340,236185
Florida,0,18,240856,238087,236065,233555
Florida,0,19,242575,233065,231205,228831
Florida,0,20,259477,247907,239051,238480
Florida,0,21,264504,264461,252751,245263
Florida,0,22,253439,269800,269106,257785
Florida,0,23,248411,260252,276549,276144
Florida,0,24,242261,253110,263964,281410
Florida,0,25,240528,246377,256137,267646
Florida,0,26,242961,243597,248872,259455
Florida,0,27,234315,245849,245913,251477
Florida,0,28,236697,237772,248291,249414
Florida,0,29,237006,239481,240221,251360
Florida,0,30,232476,239790,241933,243820
Florida,0,31,237676,235584,242314,245149
Florida,0,32,223780,241421,238164,246114
Florida,0,33,221635,226617,243647,241479
Florida,0,34,221696,224546,228849,246773
Florida,0,35,217390,224786,227352,232595
Florida,0,36,225430,220504,227595,230800
Florida,0,37,222690,228009,222977,230782
Florida,0,38,230054,225337,230804,226071
Florida,0,39,243776,232705,228239,234154
Florida,0,40,257445,246307,235175,231518
Florida,0,41,259814,259482,248526,238208
Florida,0,42,246940,261941,261854,251706
Florida,0,43,245025,248658,264040,264556
Florida,0,44,250112,247015,250705,267147
Florida,0,45,258104,252110,249056,253364
Florida,0,46,275963,259456,253379,250986
Florida,0,47,283443,277520,261316,256072
Florida,0,48,282276,284331,278901,263325
Florida,0,49,281052,282922,285452,280694
Florida,0,50,282771,281629,283910,287323
Florida,0,51,283517,283374,282338,285807
Florida,0,52,272820,284230,284151,284165
Florida,0,53,269953,273319,284657,285530
Florida,0,54,268265,270346,273965,286212
Florida,0,55,259403,269039,271314,276057
Florida,0,56,257433,260312,270122,273446
Florida,0,57,249789,258648,261525,272422
Florida,0,58,242424,250768,259608,263760
Florida,0,59,236171,243325,252117,262086
Florida,0,60,233852,237239,244457,254450
Florida,0,61,232763,236028,239685,247667
Florida,0,62,233100,234654,237972,243101
Florida,0,63,238398,234512,236382,241066
Florida,0,64,255606,240954,236616,239455
Florida,0,65,195620,258293,244664,241107
Florida,0,66,197592,198255,260492,249140
Florida,0,67,198016,199686,200188,262999
Florida,0,68,208041,198862,200806,202258
Florida,0,69,184989,208688,200067,202552
Florida,0,70,171561,184716,208571,201242
Florida,0,71,165427,171026,184444,208638
Florida,0,72,158488,164544,170086,183711
Florida,0,73,153815,157059,163280,169294
Florida,0,74,144098,151830,155043,161760
Florida,0,75,138205,142035,149327,152963
Florida,0,76,132815,135747,138972,146904
Florida,0,77,120393,129773,132533,136198
Florida,0,78,118183,116983,126219,129547
Florida,0,79,114298,114326,112931,122529
Florida,0,80,110375,110182,109943,109075
Florida,0,81,106152,105441,105193,105154
Florida,0,82,97893,100925,100236,100302
Florida,0,83,92205,92137,95120,94836
Florida,0,84,84983,86139,86082,89044
Florida,0,85,466429,486832,506208,522291
Florida,0,999,19041729,19287529,19529199,19823803
Florida,1,0,109464,109790,109307,109916
Florida,1,1,107698,109899,110202,109704
Florida,1,2,107697,108711,110919,111251
Florida,1,3,112093,108551,109692,111942
Florida,1,4,112638,113238,109478,110864
Florida,1,5,111829,113950,114705,111136
Florida,1,6,111327,113071,115415,116340
Florida,1,7,109642,112584,114354,116988
Florida,1,8,109552,110679,113956,115871
Florida,1,9,110509,110801,111479,115528
Florida,1,10,113943,111837,112110,112622
Florida,1,11,116446,115240,113054,113580
Florida,1,12,115870,117849,116667,114676
Florida,1,13,116257,117123,119182,118389
Florida,1,14,117346,117704,118439,120829
Florida,1,15,118751,118582,118977,120033
Florida,1,16,121849,120123,120289,119797
Florida,1,17,125408,123038,121958,121520
Florida,1,18,125659,123801,122495,121309
Florida,1,19,124008,120107,118784,117139
Florida,1,20,131078,125655,122505,121585
Florida,1,21,133810,133764,128191,125820
Florida,1,22,127834,135926,135551,130717
Florida,1,23,125623,131193,139320,138833
Florida,1,24,122408,127871,133076,141867
Florida,1,25,121812,124654,129623,135135
Florida,1,26,122612,123337,125920,131491
Florida,1,27,117428,123839,124243,126961
Florida,1,28,118497,119194,125085,126107
Florida,1,29,118386,119614,120283,126286
Florida,1,30,115401,119454,120587,121924
Florida,1,31,118664,116513,120402,121768
Florida,1,32,111300,120509,117597,122192
Florida,1,33,109701,112526,121578,119253
Florida,1,34,109597,111128,113648,123070
Florida,1,35,107739,111018,112334,115569
Florida,1,36,111854,109100,112215,113940
Florida,1,37,109585,112692,109881,113379
Florida,1,38,113250,110780,113976,111315
Florida,1,39,120333,114547,112266,115684
Florida,1,40,127011,121317,115653,113808
Florida,1,41,129037,127960,122240,117062
Florida,1,42,122604,130066,129131,123860
Florida,1,43,121298,123172,130953,130346
Florida,1,44,123809,122268,124169,132594
Florida,1,45,127719,124491,122980,125279
Florida,1,46,136355,128080,124662,123575
Florida,1,47,139454,137130,129060,125968
Florida,1,48,138900,139539,137490,129776
Florida,1,49,138233,138744,139848,138157
Florida,1,50,138677,138142,138985,140441
Florida,1,51,138911,138571,138050,139560
Florida,1,52,132580,139002,138617,138600
Florida,1,53,130705,132306,138780,138774
Florida,1,54,129028,130343,131885,139003
Florida,1,55,124154,129032,130514,132625
Florida,1,56,122710,124122,129197,131229
Florida,1,57,118002,122799,124330,129836
Florida,1,58,114406,117905,122732,124808
Florida,1,59,110953,114402,118101,123307
Florida,1,60,109621,110944,114496,118723
Florida,1,61,109106,110286,111782,115633
Florida,1,62,109233,109665,111074,113155
Florida,1,63,111858,109647,110225,112430
Florida,1,64,120690,112817,110421,111459
Florida,1,65,91710,121595,114357,112185
Florida,1,66,92720,92699,122541,116496
Florida,1,67,92524,93596,93530,123502
Florida,1,68,97100,92698,94011,94328
Florida,1,69,85823,97333,93296,94731
Florida,1,70,79558,85631,97203,93807
Florida,1,71,76783,79163,85586,97178
Florida,1,72,73939,76382,78716,85237
Florida,1,73,71428,73048,75509,78082
Florida,1,74,66737,70230,71854,74605
Florida,1,75,63716,65562,68913,70674
Florida,1,76,60598,62304,63975,67409
Florida,1,77,54919,58956,60620,62372
Florida,1,78,53299,53264,57166,59056
Florida,1,79,51604,51283,51214,55183
Florida,1,80,49137,49488,49082,49209
Florida,1,81,46516,46796,46948,46748
Florida,1,82,42191,44005,44233,44398
Florida,1,83,38855,39392,41215,41480
Florida,1,84,35343,36103,36396,38279
Florida,1,85,170699,180669,189864,197784
Florida,1,999,9285151,9402939,9521347,9665081
Florida,2,0,104328,104974,104581,105338
Florida,2,1,103878,104974,105655,105240
Florida,2,2,102845,104727,105797,106515
Florida,2,3,107093,103807,105645,106712
Florida,2,4,108189,108304,104744,106867
Florida,2,5,107287,109405,109379,106084
Florida,2,6,106113,108464,110625,110678
Florida,2,7,105170,107297,109671,112179
Florida,2,8,105467,106024,108547,111169
Florida,2,9,105999,106580,106926,110139
Florida,2,10,109859,107104,107819,108069
Florida,2,11,112511,111084,108252,109378
Florida,2,12,110510,113787,112506,109792
Florida,2,13,111142,111860,115217,114130
Florida,2,14,111450,112473,113081,116609
Florida,2,15,112743,112743,113710,114583
Florida,2,16,115599,113862,113852,114446
Florida,2,17,117577,116635,115382,114665
Florida,2,18,115197,114286,113570,112246
Florida,2,19,118567,112958,112421,111692
Florida,2,20,128399,122252,116546,116895
Florida,2,21,130694,130697,124560,119443
Florida,2,22,125605,133874,133555,127068
Florida,2,23,122788,129059,137229,137311
Florida,2,24,119853,125239,130888,139543
Florida,2,25,118716,121723,126514,132511
Florida,2,26,120349,120260,122952,127964
Florida,2,27,116887,122010,121670,124516
Florida,2,28,118200,118578,123206,123307
Florida,2,29,118620,119867,119938,125074
Florida,2,30,117075,120336,121346,121896
Florida,2,31,119012,119071,121912,123381
Florida,2,32,112480,120912,120567,123922
Florida,2,33,111934,114091,122069,122226
Florida,2,34,112099,113418,115201,123703
Florida,2,35,109651,113768,115018,117026
Florida,2,36,113576,111404,115380,116860
Florida,2,37,113105,115317,113096,117403
Florida,2,38,116804,114557,116828,114756
Florida,2,39,123443,118158,115973,118470
Florida,2,40,130434,124990,119522,117710
Florida,2,41,130777,131522,126286,121146
Florida,2,42,124336,131875,132723,127846
Florida,2,43,123727,125486,133087,134210
Florida,2,44,126303,124747,126536,134553
Florida,2,45,130385,127619,126076,128085
Florida,2,46,139608,131376,128717,127411
Florida,2,47,143989,140390,132256,130104
Florida,2,48,143376,144792,141411,133549
Florida,2,49,142819,144178,145604,142537
Florida,2,50,144094,143487,144925,146882
Florida,2,51,144606,144803,144288,146247
Florida,2,52,140240,145228,145534,145565
Florida,2,53,139248,141013,145877,146756
Florida,2,54,139237,140003,142080,147209
Florida,2,55,135249,140007,140800,143432
Florida,2,56,134723,136190,140925,142217
Florida,2,57,131787,135849,137195,142586
Florida,2,58,128018,132863,136876,138952
Florida,2,59,125218,128923,134016,138779
Florida,2,60,124231,126295,129961,135727
Florida,2,61,123657,125742,127903,132034
Florida,2,62,123867,124989,126898,129946
Florida,2,63,126540,124865,126157,128636
Florida,2,64,134916,128137,126195,127996
Florida,2,65,103910,136698,130307,128922
Florida,2,66,104872,105556,137951,132644
Florida,2,67,105492,106090,106658,139497
Florida,2,68,110941,106164,106795,107930
Florida,2,69,99166,111355,106771,107821
Florida,2,70,92003,99085,111368,107435
Florida,2,71,88644,91863,98858,111460
Florida,2,72,84549,88162,91370,98474
Florida,2,73,82387,84011,87771,91212
Florida,2,74,77361,81600,83189,87155
Florida,2,75,74489,76473,80414,82289
Florida,2,76,72217,73443,74997,79495
Florida,2,77,65474,70817,71913,73826
Florida,2,78,64884,63719,69053,70491
Florida,2,79,62694,63043,61717,67346
Florida,2,80,61238,60694,60861,59866
Florida,2,81,59636,58645,58245,58406
Florida,2,82,55702,56920,56003,55904
Florida,2,83,53350,52745,53905,53356
Florida,2,84,49640,50036,49686,50765
Florida,2,85,295730,306163,316344,324507
Florida,2,999,9756578,9884590,10007852,10158722
Georgia,0,0,132074,131438,129036,129104
Georgia,0,1,134513,132708,132233,129915
Georgia,0,2,134105,135041,133236,132990
Georgia,0,3,139641,134685,135592,133811
Georgia,0,4,141036,140048,135322,136855
Georgia,0,5,140151,141480,140685,136509
Georgia,0,6,139099,140554,142099,141802
Georgia,0,7,139054,139580,140950,143139
Georgia,0,8,137879,139274,140144,141870
Georgia,0,9,138436,138484,139982,141223
Georgia,0,10,142071,138798,139133,140969
Georgia,0,11,143764,142194,139345,139981
Georgia,0,12,139137,143908,142580,140191
Georgia,0,13,137772,139559,144430,143387
Georgia,0,14,136505,137936,140076,145183
Georgia,0,15,135449,137297,138822,140328
Georgia,0,16,137484,136245,137357,138000
Georgia,0,17,141203,138421,136432,137926
Georgia,0,18,141140,141331,137384,136119
Georgia,0,19,143374,143152,140578,138394
Georgia,0,20,142992,144329,140536,139565
Georgia,0,21,142863,145332,144222,141572
Georgia,0,22,137075,145535,145626,146157
Georgia,0,23,132738,139463,146014,147306
Georgia,0,24,130224,134504,139936,147705
Georgia,0,25,131154,131819,135113,141340
Georgia,0,26,132922,132536,132156,136228
Georgia,0,27,128956,134039,132998,133277
Georgia,0,28,132705,130305,134403,134365
Georgia,0,29,133787,133422,130213,135172
Georgia,0,30,134674,134421,133601,131026
Georgia,0,31,139196,135314,134422,134375
Georgia,0,32,132032,139720,135311,134954
Georgia,0,33,129960,132356,139780,135951
Georgia,0,34,129642,130515,132646,140528
Georgia,0,35,126544,129858,130751,132960
Georgia,0,36,132493,126787,130191,131165
Georgia,0,37,130168,132531,126992,130512
Georgia,0,38,134608,130220,132697,127180
Georgia,0,39,141061,134820,130452,132751
Georgia,0,40,148495,140903,134576,130385
Georgia,0,41,147895,148765,141132,134557
Georgia,0,42,139035,148312,148910,141384
Georgia,0,43,135344,138983,148034,149128
Georgia,0,44,135291,135553,139079,148024
Georgia,0,45,138141,135213,135270,138880
Georgia,0,46,144760,137888,134904,135344
Georgia,0,47,145708,144496,137540,134662
Georgia,0,48,143831,145801,144169,137397
Georgia,0,49,142302,143586,145278,143976
Georgia,0,50,141232,141610,142484,144346
Georgia,0,51,141095,140926,141010,141870
Georgia,0,52,135517,140660,140228,140446
Georgia,0,53,132728,134869,139789,139668
Georgia,0,54,131737,132044,134275,139010
Georgia,0,55,126177,130891,131175,133297
Georgia,0,56,124345,125490,130089,130317
Georgia,0,57,118916,123457,124562,129234
Georgia,0,58,113954,118360,122466,123702
Georgia,0,59,109245,113166,117251,121365
Georgia,0,60,106571,108484,112053,116232
Georgia,0,61,105386,106005,107623,111305
Georgia,0,62,102897,104662,104995,106600
Georgia,0,63,103143,102270,103629,104186
Georgia,0,64,106240,102331,101279,102776
Georgia,0,65,78601,104900,101312,100257
Georgia,0,66,77454,77581,103870,100167
Georgia,0,67,74923,76558,76760,102559
Georgia,0,68,75999,73990,75536,75719
Georgia,0,69,65561,75081,72938,74449
Georgia,0,70,59880,64527,73820,71672
Georgia,0,71,56791,59024,63386,72609
Georgia,0,72,52453,55645,57705,62126
Georgia,0,73,49276,51540,54345,56483
Georgia,0,74,45180,48067,50313,53021
Georgia,0,75,43270,43970,46648,48942
Georgia,0,76,41160,41841,42544,45310
Georgia,0,77,36507,39822,40344,41149
Georgia,0,78,35078,35282,38348,38835
Georgia,0,79,32909,33621,33713,36822
Georgia,0,80,30598,31496,32041,32164
Georgia,0,81,28897,28958,29771,30431
Georgia,0,82,25933,27329,27243,28099
Georgia,0,83,24369,24228,25604,25607
Georgia,0,84,22047,22765,22489,23923
Georgia,0,85,118470,123168,127234,131194
Georgia,0,999,9745022,9854077,9931240,10031414
